Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	699120	1.048267	2.237418
chr22	703442	0.446553	2.239348
chr22	704430	0.823887	2.240162
chr22	705598	0.886130	2.241197
chr22	705695	0.814433	2.241276
chr22	706047	0.761364	2.241544
chr22	706092	0.755556	2.241578
chr22	706589	0.754527	2.241953
chr22	707511	0.755965	2.242650
chr22	709202	0.914252	2.244196
chr22	712037	0.896649	2.246738
chr22	716739	0.272863	2.248021
chr22	717229	0.273469	2.248155
chr22	722118	0.175701	2.249014
chr22	722402	0.176056	2.249064
chr22	724612	0.175113	2.249451
chr22	727654	0.175214	2.249984
chr22	728938	0.176791	2.250211
chr22	730855	0.177882	2.250552
chr22	731442	0.178876	2.250657
chr22	731456	0.428571	2.250663
chr22	732017	0.773619	2.251097
chr22	732476	1.403050	2.251741
chr22	732812	0.705357	2.251978
chr22	733474	0.697885	2.252440
chr22	734122	0.092593	2.252500
chr22	737083	0.061803	2.252683
chr22	737535	0.061947	2.252711
chr22	740876	0.061957	2.252918
chr22	742858	0.062563	2.253042
chr22	743226	0.065217	2.253066
chr22	743436	2.728571	2.253639
chr22	744114	0.075221	2.253690
chr22	745322	0.062914	2.253766
chr22	745884	0.062278	2.253801
chr22	746282	0.060302	2.253825
chr22	746779	0.062374	2.253856
chr22	746846	0.074627	2.253861
chr22	747825	0.063330	2.253923
chr22	750937	0.064910	2.254125
chr22	758443	0.130695	2.255106
chr22	761354	0.486431	2.256522
chr22	761890	0.654851	2.256873
chr22	765920	0.659057	2.259529
chr22	767210	0.125581	2.259691
chr22	768240	0.125243	2.259820
chr22	770396	0.125696	2.260091
chr22	771047	0.158218	2.260194
chr22	771287	0.558333	2.260328
chr22	771862	1.166957	2.260999
chr22	773092	0.387805	2.261476
chr22	774499	0.116560	2.261640
chr22	774905	0.086207	2.261675
chr22	775501	0.072148	2.261718
chr22	776019	0.061776	2.261750
chr22	778384	0.057505	2.261886
chr22	778884	0.056000	2.261914
chr22	779237	0.059490	2.261935
chr22	780434	0.056809	2.262003
chr22	781473	0.057748	2.262063
chr22	783325	0.057235	2.262169
chr22	784404	0.057461	2.262231
chr22	784613	0.057416	2.262243
chr22	785431	0.058680	2.262291
chr22	786995	0.061381	2.262387
chr22	787847	0.076291	2.262452
chr22	794273	0.143635	2.263375
chr22	798269	0.143644	2.263949
chr22	800089	0.143956	2.264211
chr22	803578	0.143881	2.264713
chr22	805559	0.147400	2.265005
chr22	805639	0.637500	2.265056
chr22	808139	0.926000	2.267371
chr22	812713	1.560997	2.274511
chr22	813557	2.531991	2.276648
chr22	813788	2.536797	2.277234
chr22	814121	2.357357	2.278019
chr22	814149	14.571429	2.278427
chr22	814174	14.800000	2.278797
chr22	814401	14.594714	2.282110
chr22	814443	14.595238	2.282723
chr22	814619	0.153409	2.282750
chr22	814730	0.153153	2.282767
chr22	814990	0.142308	2.282804
chr22	816858	0.140257	2.283066
chr22	817415	0.140036	2.283144
chr22	818731	0.144377	2.283334
chr22	819811	0.144444	2.283490
chr22	820382	0.182137	2.283594
chr22	820843	0.160521	2.283668
chr22	821516	0.161961	2.283777
chr22	822680	0.214777	2.284027
chr22	824149	0.268890	2.284422
chr22	825906	0.693227	2.285640
chr22	830955	1.971678	2.295595
chr22	831094	4.330935	2.296197
chr22	832355	5.521015	2.303159
chr22	832484	5.713178	2.303896
chr22	836360	6.004644	2.327170
chr22	838216	8.723599	2.343361
chr22	839547	8.748310	2.355005
chr22	840240	8.740260	2.361062
chr22	841271	8.578080	2.369906
chr22	841321	8.560000	2.370334
chr22	841372	7.941176	2.370739
chr22	841931	4.751342	2.373395
chr22	842309	4.746032	2.375189
chr22	843971	4.746089	2.383077
chr22	844449	4.763598	2.385354
chr22	845262	4.774908	2.389236
chr22	845846	4.785959	2.392031
chr22	846744	4.780624	2.396324
chr22	847217	4.940803	2.398661
chr22	847251	22.470588	2.399425
chr22	847307	36.500000	2.401469
chr22	848179	39.598624	2.435999
chr22	848844	39.587970	2.462325
chr22	849178	21.041916	2.469353
chr22	849968	1.813924	2.470786
chr22	850787	1.313797	2.471862
chr22	850804	1.294118	2.471884
chr22	851075	1.284133	2.472232
chr22	851132	1.052632	2.472292
chr22	852430	0.909091	2.473472
chr22	852516	0.941860	2.473553
chr22	852562	0.978261	2.473598
chr22	852758	1.071429	2.473808
chr22	853573	1.358282	2.474915
chr22	853850	1.523466	2.475337
chr22	854131	3.167260	2.476227
chr22	854564	5.715935	2.478702
chr22	855087	6.546845	2.482126
chr22	855099	6.500000	2.482204
chr22	855264	6.315152	2.483246
chr22	855317	4.320755	2.483475
chr22	856592	2.167059	2.486238
chr22	856645	1.981132	2.486343
chr22	856696	1.784314	2.486434
chr22	858411	1.593003	2.489166
chr22	859200	1.583016	2.490415
chr22	860586	1.592352	2.492622
chr22	860940	1.796610	2.493258
chr22	862169	2.397884	2.496205
chr22	862221	3.173077	2.496370
chr22	862477	3.503906	2.497267
chr22	863352	10.941714	2.506841
chr22	863673	11.258567	2.510455
chr22	864165	11.473577	2.516100
chr22	865028	11.493627	2.526019
chr22	865657	11.346582	2.533156
chr22	866128	10.978769	2.538327
chr22	866138	6.400000	2.538391
chr22	867145	1.930487	2.540335
chr22	868287	1.622592	2.542188
chr22	870481	3.073838	2.548932
chr22	871038	11.163375	2.555150
chr22	871268	11.621739	2.557823
chr22	873475	11.709107	2.583665
chr22	873989	0.031128	2.583681
chr22	874003	0.071429	2.583682
chr22	874145	0.021127	2.583685
chr22	874645	0.024000	2.583697
chr22	874812	0.023952	2.583701
chr22	875216	0.024752	2.583711
chr22	875274	0.017241	2.583712
chr22	876032	0.023747	2.583730
chr22	876096	0.531250	2.583764
chr22	876569	1.710359	2.584573
chr22	876959	0.015385	2.584579
chr22	877012	0.000000	2.584579
chr22	877155	0.013986	2.584581
chr22	877262	4.504673	2.585063
chr22	877772	0.011765	2.585069
chr22	877799	0.000000	2.585069
chr22	877818	0.052632	2.585070
chr22	878006	0.010638	2.585072
chr22	878240	0.012821	2.585075
chr22	878411	0.011696	2.585077
chr22	878802	0.892583	2.585426
chr22	879074	0.897059	2.585670
chr22	879186	0.008929	2.585671
chr22	879853	0.010495	2.585678
chr22	880014	0.012422	2.585680
chr22	881639	0.010462	2.585697
chr22	882510	0.011481	2.585707
chr22	883067	0.055655	2.585738
chr22	883838	0.900130	2.586432
chr22	884688	0.055294	2.586479
chr22	884744	1.125000	2.586542
chr22	885055	1.125402	2.586892
chr22	885507	0.061947	2.586920
chr22	885713	0.053398	2.586931
chr22	885732	0.052632	2.586932
chr22	886468	0.050272	2.586969
chr22	887771	0.052187	2.587037
chr22	888039	0.070896	2.587056
chr22	888056	0.058824	2.587057
chr22	888133	0.103896	2.587065
chr22	888380	0.125506	2.587096
chr22	889066	0.138484	2.587191
chr22	889159	0.150538	2.587205
chr22	889905	0.143432	2.587312
chr22	890044	0.280576	2.587351
chr22	891312	0.848580	2.588427
chr22	892310	0.268537	2.588695
chr22	892467	1.025478	2.588856
chr22	892847	0.255263	2.588953
chr22	893205	0.254190	2.589044
chr22	893522	0.255521	2.589125
chr22	894242	0.254167	2.589308
chr22	894562	0.253125	2.589389
chr22	894891	0.255319	2.589473
chr22	894965	0.256757	2.589492
chr22	895116	0.278146	2.589534
chr22	895413	0.323232	2.589630
chr22	895512	1.020202	2.589731
chr22	895555	0.930233	2.589771
chr22	897563	2.016932	2.593821
chr22	898924	1.839089	2.596324
chr22	899459	0.764486	2.596733
chr22	900332	0.844215	2.597470
chr22	900523	5.837696	2.598585
chr22	900765	6.190083	2.600083
chr22	900789	6.208333	2.600232
chr22	901642	6.216882	2.605535
chr22	901686	6.181818	2.605807
chr22	901897	6.170616	2.607109
chr22	902266	6.173442	2.609387
chr22	902328	6.177419	2.609770
chr22	902965	6.188383	2.613712
chr22	904054	6.332415	2.620608
chr22	907521	31.310355	2.729161
chr22	907710	31.312169	2.735079
chr22	908828	31.310376	2.770084
chr22	909669	31.311534	2.796417
chr22	910635	31.310559	2.826663
chr22	915937	31.310637	2.992672
chr22	917121	21.755068	3.018430
chr22	917643	8.164751	3.022692
chr22	917957	8.146497	3.025250
chr22	918257	8.190000	3.027707
chr22	918393	8.191176	3.028821
chr22	919307	8.516411	3.036605
chr22	920151	8.471564	3.043755
chr22	920173	4.954545	3.043864
chr22	920497	0.688272	3.044087
chr22	920526	0.655172	3.044106
chr22	920879	0.634561	3.044330
chr22	923096	0.634190	3.045736
chr22	923230	0.500000	3.045803
chr22	923261	0.387097	3.045815
chr22	923767	0.328063	3.045981
chr22	924630	0.323291	3.046260
chr22	925250	0.320968	3.046459
chr22	925812	0.325623	3.046642
chr22	926298	0.351852	3.046813
chr22	927475	8.779949	3.057147
chr22	928035	0.737500	3.057560
chr22	928190	0.741935	3.057675
chr22	928210	0.750000	3.057690
chr22	928474	0.791667	3.057899
chr22	928869	0.926582	3.058265
chr22	929222	3.252125	3.059413
chr22	931588	3.321217	3.067271
chr22	931661	3.328767	3.067514
chr22	932191	3.326415	3.069277
chr22	932503	3.326923	3.070315
chr22	932569	3.348485	3.070536
chr22	932653	3.404762	3.070822
chr22	932779	3.500000	3.071263
chr22	933680	3.723640	3.074618
chr22	933897	3.649770	3.075410
chr22	933966	3.347826	3.075641
chr22	935309	3.352197	3.080143
chr22	935538	3.755459	3.081003
chr22	935643	3.914286	3.081414
chr22	936059	4.161058	3.083145
chr22	936279	4.136364	3.084055
chr22	936512	3.957082	3.084977
chr22	936561	3.612245	3.085154
chr22	937792	3.374492	3.089308
chr22	938157	1.019178	3.089680
chr22	938198	1.024390	3.089722
chr22	938932	0.836512	3.090336
chr22	939254	0.838509	3.090606
chr22	939338	0.845238	3.090677
chr22	939814	0.850840	3.091082
chr22	940479	0.849624	3.091647
chr22	942860	0.834523	3.093634
chr22	943183	0.842105	3.093906
chr22	944533	0.847407	3.095050
chr22	945728	0.848536	3.096064
chr22	945802	0.837838	3.096126
chr22	947954	0.847584	3.097950
chr22	951623	4.426002	3.114189
chr22	953167	1.271373	3.116152
chr22	953663	0.554435	3.116427
chr22	953989	0.536810	3.116602
chr22	954176	0.475936	3.116691
chr22	954465	0.456747	3.116823
chr22	955548	0.452447	3.117313
chr22	958056	0.450558	3.118443
chr22	959152	0.448905	3.118935
chr22	959278	1.682540	3.119147
chr22	962050	12.669192	3.154266
chr22	963295	12.676305	3.170048
chr22	963538	11.358025	3.172808
chr22	964425	9.896280	3.181586
chr22	965933	7.302387	3.192598
chr22	965946	6.615385	3.192684
chr22	965990	4.500000	3.192882
chr22	966481	0.983707	3.193365
chr22	966948	1.062099	3.193861
chr22	967483	3.336449	3.195646
chr22	967803	1.171875	3.196021
chr22	967873	1.000000	3.196091
chr22	968021	0.864865	3.196219
chr22	968280	0.652510	3.196388
chr22	981380	0.081756	3.197459
chr22	981406	0.115385	3.197462
chr22	981801	0.146835	3.197520
chr22	982255	0.193833	3.197608
chr22	982940	0.195620	3.197742
chr22	983078	0.202899	3.197770
chr22	983188	0.463636	3.197821
chr22	983363	0.600000	3.197926
chr22	984339	0.600410	3.198512
chr22	984865	0.290875	3.198665
chr22	986808	0.266083	3.199182
chr22	993637	0.274711	3.201058
chr22	994149	0.712891	3.201423
chr22	994946	1.130489	3.202324
chr22	995637	1.140376	3.203112
chr22	996719	0.271719	3.203406
chr22	1000311	0.281737	3.204418
chr22	1002612	0.160800	3.204788
chr22	1003086	0.101266	3.204836
chr22	1005010	0.063929	3.204959
chr22	1005550	0.062963	3.204993
chr22	1005829	0.060932	3.205010
chr22	1006470	0.062402	3.205050
chr22	1007041	0.063047	3.205086
chr22	1007105	0.093750	3.205092
chr22	1007931	0.142857	3.205210
chr22	1008239	0.324675	3.205310
chr22	1008278	0.333333	3.205323
chr22	1008300	0.227273	3.205328
chr22	1008339	0.179487	3.205335
chr22	1008417	0.102564	3.205343
chr22	1008431	0.000000	3.205343
chr22	1008785	0.016949	3.205349
chr22	1008893	0.009259	3.205350
chr22	1009436	0.009208	3.205355
chr22	1009452	0.000000	3.205355
chr22	1009630	0.005618	3.205356
chr22	1009752	0.008197	3.205357
chr22	1009838	0.011628	3.205358
chr22	1009953	0.008696	3.205359
chr22	1010176	0.008969	3.205361
chr22	1010790	0.008143	3.205366
chr22	1011229	0.009112	3.205370
chr22	1011856	0.007974	3.205375
chr22	1011907	0.000000	3.205375
chr22	1012552	0.009302	3.205381
chr22	1012643	0.000000	3.205381
chr22	1013959	0.009878	3.205394
chr22	1014560	0.064892	3.205433
chr22	1015612	0.171103	3.205613
chr22	1016511	0.185762	3.205780
chr22	1017070	0.211091	3.205898
chr22	1017259	0.248677	3.205945
chr22	1017323	0.281250	3.205963
chr22	1017587	0.356061	3.206057
chr22	1017866	1.297491	3.206419
chr22	1017892	1.538462	3.206459
chr22	1018248	1.879213	3.207128
chr22	1018356	0.851852	3.207220
chr22	1020067	0.322034	3.207771
chr22	1020316	0.341365	3.207856
chr22	1021428	0.199640	3.208078
chr22	1022426	0.207415	3.208285
chr22	1023916	0.209396	3.208597
chr22	1024472	0.208633	3.208713
chr22	1025310	0.227924	3.208904
chr22	1028297	0.371945	3.210015
chr22	1033111	0.228500	3.211115
chr22	1038277	0.229384	3.212300
chr22	1038880	35.351575	3.233617
chr22	1042241	35.351681	3.352434
chr22	1046304	14.336451	3.410683
chr22	1046527	11.000000	3.413136
chr22	1046560	10.272727	3.413475
chr22	1048516	8.086912	3.429293
chr22	1048545	5.206897	3.429444
chr22	1050097	2.485180	3.433301
chr22	1050812	2.503497	3.435091
chr22	1051047	2.506383	3.435680
chr22	1051194	2.503401	3.436048
chr22	1051455	2.505747	3.436702
chr22	1052695	2.508065	3.439812
chr22	1052703	2.625000	3.439833
chr22	1053252	2.664845	3.441296
chr22	1053494	2.925620	3.442004
chr22	1053718	2.227679	3.442503
chr22	1057562	2.222425	3.451046
chr22	1059083	0.500329	3.451807
chr22	1063447	0.344409	3.453310
chr22	1065350	0.345770	3.453968
chr22	1065924	0.351916	3.454170
chr22	1067494	0.352866	3.454724
chr22	1067731	0.464135	3.454834
chr22	1067896	0.545455	3.454924
chr22	1067917	0.523810	3.454935
chr22	1069460	0.358393	3.455488
chr22	1070309	0.345112	3.455781
chr22	1071150	0.343639	3.456070
chr22	1072750	0.342500	3.456618
chr22	1072976	1.526549	3.456963
chr22	1076199	5.498604	3.474685
chr22	1078002	35.600111	3.538872
chr22	1078213	35.597156	3.546383
chr22	1078451	35.600840	3.554856
chr22	1078739	35.600694	3.565109
chr22	1078885	34.924658	3.570208
chr22	1078945	34.233333	3.572262
chr22	1079268	16.724458	3.577664
chr22	1080762	0.880857	3.578980
chr22	1080791	0.827586	3.579004
chr22	1080931	0.821429	3.579119
chr22	1080943	0.750000	3.579128
chr22	1081064	0.768595	3.579221
chr22	1082023	0.744526	3.579935
chr22	1085521	0.741567	3.582529
chr22	1086189	0.929641	3.583150
chr22	1091079	1.174642	3.588894
chr22	1091762	3.001464	3.590944
chr22	1093206	4.319252	3.597181
chr22	1093339	4.390977	3.597765
chr22	1094996	4.447797	3.605135
chr22	1096439	4.451836	3.611559
chr22	1097804	4.451282	3.617635
chr22	1098011	4.449275	3.618556
chr22	1099024	4.449161	3.623063
chr22	1099333	4.174757	3.624353
chr22	1099406	4.000000	3.624645
chr22	1099881	2.962105	3.626052
chr22	1100790	1.677668	3.627577
chr22	1103354	0.817863	3.629674
chr22	1103481	0.818898	3.629778
chr22	1103617	0.808824	3.629888
chr22	1104007	0.810256	3.630204
chr22	1104331	0.805556	3.630465
chr22	1104434	0.805825	3.630548
chr22	1105249	0.807362	3.631206
chr22	1106342	0.811528	3.632093
chr22	1110335	0.819184	3.635364
chr22	1112689	0.821155	3.637297
chr22	1113311	11.094855	3.644198
chr22	1115125	11.055678	3.664253
chr22	1116420	0.334363	3.664686
chr22	1117422	0.333333	3.665020
chr22	1117630	0.144231	3.665050
chr22	1122283	0.068773	3.665370
chr22	1125057	0.063086	3.665545
chr22	1126594	0.062459	3.665641
chr22	1127250	1.173780	3.666411
chr22	1127655	1.516049	3.667025
chr22	1127931	0.061594	3.667042
chr22	1127986	0.072727	3.667046
chr22	1128245	0.077220	3.667066
chr22	1128744	0.098196	3.667115
chr22	1129093	0.174785	3.667176
chr22	1131253	0.252315	3.667721
chr22	1133454	0.081781	3.667901
chr22	1133628	0.040230	3.667908
chr22	1133865	0.025316	3.667914
chr22	1134386	0.021113	3.667925
chr22	1134695	0.022654	3.667932
chr22	1135296	0.021631	3.667945
chr22	1135688	0.020408	3.667953
chr22	1137639	0.021527	3.667995
chr22	1138369	0.020548	3.668010
chr22	1141176	0.021375	3.668070
chr22	1141839	0.021116	3.668084
chr22	1143496	0.222088	3.668452
chr22	1146964	0.116782	3.668857
chr22	1151948	0.027087	3.668992
chr22	1156337	0.020961	3.669084
chr22	1159778	0.021796	3.669159
chr22	1161667	0.021705	3.669200
chr22	1162876	0.020678	3.669225
chr22	1165853	0.020826	3.669287
chr22	1167872	0.020802	3.669329
chr22	1168315	0.909707	3.669732
chr22	1168347	0.406250	3.669745
chr22	1171012	0.005253	3.669759
chr22	1172058	0.005736	3.669765
chr22	1173428	0.005109	3.669772
chr22	1174651	0.004906	3.669778
chr22	1174894	0.008230	3.669780
chr22	1175547	0.004594	3.669783
chr22	1175661	0.000000	3.669783
chr22	1176216	0.005405	3.669786
chr22	1176486	0.007407	3.669788
chr22	1178172	0.005338	3.669797
chr22	1178928	0.968254	3.670529
chr22	1182600	0.181917	3.671197
chr22	1182681	0.679012	3.671252
chr22	1185291	1.083525	3.674080
chr22	1186096	1.083230	3.674952
chr22	1187161	1.079812	3.676102
chr22	1188698	1.084580	3.677769
chr22	1189040	1.084795	3.678140
chr22	1189386	1.075145	3.678512
chr22	1189569	0.672131	3.678635
chr22	1191138	6.167623	3.688312
chr22	1194295	6.032309	3.707356
chr22	1194377	6.000000	3.707848
chr22	1196017	1.443293	3.710215
chr22	1196034	1.882353	3.710247
chr22	1197145	1.910891	3.712370
chr22	1200631	5.884395	3.732883
chr22	1202623	3.370482	3.739597
chr22	1203626	0.694915	3.740294
chr22	1203660	0.647059	3.740316
chr22	1204266	0.645215	3.740707
chr22	1206984	0.640912	3.742449
chr22	1207093	0.458716	3.742499
chr22	1207684	0.335025	3.742697
chr22	1210027	0.446863	3.743744
chr22	1210675	0.478395	3.744054
chr22	1210951	0.384058	3.744160
chr22	1211037	0.383721	3.744193
chr22	1211160	0.382114	3.744240
chr22	1211383	0.385650	3.744326
chr22	1212531	0.385017	3.744768
chr22	1212600	0.275362	3.744787
chr22	1213560	0.287500	3.745063
chr22	1215306	0.283505	3.745558
chr22	1215389	0.289157	3.745582
chr22	1215519	0.276923	3.745618
chr22	1215565	0.282609	3.745631
chr22	1215586	0.285714	3.745637
chr22	1215776	0.278947	3.745690
chr22	1215977	0.268657	3.745744
chr22	1216034	0.280702	3.745760
chr22	1216704	0.262687	3.745936
chr22	1216718	0.285714	3.745940
chr22	1216989	0.261993	3.746011
chr22	1217972	0.261445	3.746268
chr22	1218622	0.272308	3.746445
chr22	1218635	0.307692	3.746449
chr22	1219332	0.407461	3.746733
chr22	1219605	0.402930	3.746843
chr22	1220547	0.400212	3.747220
chr22	1221372	0.385455	3.747538
chr22	1222138	0.315927	3.747780
chr22	1222474	0.267857	3.747870
chr22	1222675	0.243781	3.747919
chr22	1224564	0.205929	3.748308
chr22	1226484	0.208854	3.748709
chr22	1234174	0.217945	3.750385
chr22	1239211	0.216002	3.751473
chr22	1241168	0.212570	3.751889
chr22	1243806	0.208491	3.752439
chr22	1246485	0.208660	3.752998
chr22	1246699	0.205607	3.753042
chr22	1247255	0.208633	3.753158
chr22	1248578	0.208617	3.753434
chr22	1249119	0.229205	3.753558
chr22	1254314	0.294514	3.755088
chr22	1258342	0.204320	3.755911
chr22	1258951	0.201970	3.756034
chr22	1260539	0.196474	3.756346
chr22	1264214	0.341224	3.757600
chr22	1265932	0.169965	3.757892
chr22	1266259	0.162080	3.757945
chr22	1266837	0.162630	3.758039
chr22	1269520	0.155423	3.758456
chr22	1271341	0.087315	3.758615
chr22	1273009	0.086930	3.758760
chr22	1273415	0.086207	3.758795
chr22	1273751	0.086310	3.758824
chr22	1274311	0.083929	3.758871
chr22	1275507	0.083612	3.758971
chr22	1278665	0.082964	3.759233
chr22	1282557	0.083248	3.759557
chr22	1282928	0.088949	3.759590
chr22	1283878	0.685263	3.760241
chr22	1287910	0.083581	3.760578
chr22	1292701	0.235233	3.761705
chr22	1295476	0.081802	3.761932
chr22	1297985	0.081706	3.762137
chr22	1298153	0.083333	3.762151
chr22	1301055	0.081668	3.762388
chr22	1302070	0.081773	3.762471
chr22	1302668	0.081940	3.762520
chr22	1304489	0.082372	3.762670
chr22	1304699	0.080952	3.762687
chr22	1305894	0.082008	3.762785
chr22	1306068	0.086207	3.762800
chr22	1306849	0.850192	3.763464
chr22	1311647	0.203627	3.764441
chr22	1314042	0.081837	3.764637
chr22	1317042	0.084333	3.764890
chr22	1317716	0.081602	3.764945
chr22	1317798	0.073171	3.764951
chr22	1318650	0.073944	3.765014
chr22	1319339	0.065312	3.765059
chr22	1319366	0.037037	3.765060
chr22	1319389	0.043478	3.765061
chr22	1320397	0.005952	3.765067
chr22	1320646	0.008032	3.765069
chr22	1321282	0.006289	3.765073
chr22	1322533	0.006395	3.765081
chr22	1322632	0.010101	3.765082
chr22	1322681	0.000000	3.765082
chr22	1323701	0.006863	3.765089
chr22	1324114	0.014528	3.765095
