Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	743018	3.367816	2.843551
chr22	743220	3.188119	2.844195
chr22	743272	3.076923	2.844355
chr22	743770	2.937751	2.845818
chr22	743827	2.877193	2.845982
chr22	744032	2.780488	2.846552
chr22	744050	2.444444	2.846596
chr22	744308	2.116279	2.847142
chr22	744382	2.054054	2.847294
chr22	744415	2.030303	2.847361
chr22	744450	2.000000	2.847431
chr22	744847	1.957179	2.848208
chr22	745444	1.909548	2.849348
chr22	745547	1.572816	2.849510
chr22	745898	1.373219	2.849992
chr22	745963	1.353846	2.850080
chr22	746098	1.318519	2.850258
chr22	746885	1.299873	2.851281
chr22	746952	1.313433	2.851369
chr22	747835	1.309173	2.852525
chr22	747993	1.310127	2.852732
chr22	748610	1.320908	2.853547
chr22	748974	1.359890	2.854042
chr22	750204	1.634959	2.856053
chr22	750738	1.661049	2.856940
chr22	752132	1.684362	2.859288
chr22	752368	1.966102	2.859752
chr22	752633	2.645283	2.860453
chr22	752876	5.613169	2.861817
chr22	752963	6.724138	2.862402
chr22	753310	7.380403	2.864963
chr22	753363	10.641509	2.865527
chr22	753487	13.306452	2.867177
chr22	753516	13.344828	2.867564
chr22	753739	13.381166	2.870548
chr22	753917	13.382022	2.872930
chr22	754367	13.380000	2.878951
chr22	754381	13.357143	2.879138
chr22	754511	13.338462	2.880872
chr22	754685	10.954023	2.882778
chr22	755027	10.950292	2.886523
chr22	755171	9.125000	2.887837
chr22	755253	7.719512	2.888470
chr22	756074	4.308161	2.892007
chr22	756519	1.240449	2.892559
chr22	756531	1.166667	2.892573
chr22	756982	1.212860	2.893120
chr22	757498	1.184109	2.893731
chr22	758982	1.179919	2.895482
chr22	759315	0.813814	2.895753
chr22	760863	0.679587	2.896805
chr22	763195	0.470840	2.897903
chr22	763968	0.384217	2.898200
chr22	766594	0.353770	2.899129
chr22	767590	0.354418	2.899482
chr22	767720	1.184615	2.899636
chr22	771876	2.631858	2.910574
chr22	772614	2.644986	2.912526
chr22	773989	9.811636	2.926017
chr22	775376	13.972603	2.945397
chr22	775842	13.982833	2.951913
chr22	781645	14.004136	3.033179
chr22	781740	11.526316	3.034274
chr22	781848	11.444444	3.035510
chr22	782046	4.565657	3.036414
chr22	782070	12.083333	3.036704
chr22	782706	64.685535	3.077844
chr22	782798	64.695652	3.083796
chr22	783382	64.684932	3.121572
chr22	783864	64.684647	3.152750
chr22	784166	16.387417	3.157699
chr22	784346	16.383333	3.160648
chr22	784898	5.652174	3.163768
chr22	784958	1.616667	3.163865
chr22	785087	0.565891	3.163938
chr22	785108	0.428571	3.163947
chr22	785917	0.355995	3.164235
chr22	785999	0.353659	3.164264
chr22	787059	0.369811	3.164656
chr22	787341	0.386525	3.164765
chr22	788665	0.433535	3.165339
chr22	789129	0.551724	3.165595
chr22	789390	0.486590	3.165722
chr22	790035	1.156589	3.166468
chr22	790119	1.166667	3.166566
chr22	790296	1.180791	3.166775
chr22	790722	1.164319	3.167271
chr22	791208	1.160494	3.167835
chr22	791302	1.159574	3.167944
chr22	791745	1.151242	3.168454
chr22	791957	1.000000	3.168666
chr22	792783	0.765133	3.169298
chr22	794435	0.752421	3.170541
chr22	794506	0.760563	3.170595
chr22	795716	0.754545	3.171508
chr22	796822	4.886076	3.176912
chr22	798755	4.968443	3.186516
chr22	802123	1.829572	3.192678
chr22	803752	1.682014	3.195418
chr22	804261	1.595285	3.196230
chr22	806471	1.577376	3.199716
chr22	806878	1.609337	3.200371
chr22	807635	1.631440	3.201606
chr22	807864	1.659389	3.201986
chr22	808383	1.705202	3.202871
chr22	809589	1.717247	3.204942
chr22	809822	2.115880	3.205435
chr22	809837	2.133333	3.205467
chr22	809930	2.258065	3.205677
chr22	810707	2.348777	3.207502
chr22	811975	2.338328	3.210467
chr22	812009	2.352941	3.210547
chr22	813751	2.341561	3.214626
chr22	814151	2.385000	3.215580
chr22	814368	2.382488	3.216097
chr22	814381	2.384615	3.216128
chr22	814701	2.340625	3.216877
chr22	814922	2.004525	3.217320
chr22	818075	1.521725	3.222118
chr22	819030	1.433508	3.223487
chr22	819662	1.446203	3.224401
chr22	820203	1.695009	3.225318
chr22	820962	1.805007	3.226688
chr22	823504	6.627459	3.243535
chr22	824422	10.725490	3.253381
chr22	826513	10.916786	3.276208
chr22	826666	6.176471	3.277153
chr22	830152	3.580321	3.289634
chr22	830298	3.397260	3.290130
chr22	831093	3.310692	3.292762
chr22	831882	3.357414	3.295411
chr22	832763	3.362089	3.298373
chr22	833686	5.332611	3.303295
chr22	834107	5.334917	3.305541
chr22	834152	5.333333	3.305781
chr22	834251	20.363636	3.307797
chr22	834324	20.383562	3.309285
chr22	834480	20.371795	3.312463
chr22	836236	20.391800	3.348271
chr22	836346	20.400000	3.350515
chr22	836485	8.453237	3.351690
chr22	836526	8.341463	3.352032
chr22	836700	6.873563	3.353228
chr22	836811	6.441441	3.353943
chr22	837076	2.864151	3.354702
chr22	837800	1.709945	3.355940
chr22	837874	1.405405	3.356044
chr22	838001	1.409449	3.356223
chr22	838260	1.405405	3.356587
chr22	838290	0.900000	3.356614
chr22	839038	0.929144	3.357309
chr22	839070	0.937500	3.357339
chr22	839313	0.913580	3.357561
chr22	839515	0.900990	3.357743
chr22	839568	0.905660	3.357791
chr22	839588	0.850000	3.357808
chr22	840337	0.777036	3.358390
chr22	840405	0.764706	3.358442
chr22	840783	0.769841	3.358733
chr22	841096	0.766773	3.358973
chr22	842329	0.759124	3.359909
chr22	842938	0.919540	3.360469
chr22	843659	5.742025	3.364609
chr22	843733	2.851351	3.364820
chr22	843843	0.645455	3.364891
chr22	843889	0.695652	3.364923
chr22	843945	0.714286	3.364963
chr22	844007	0.758065	3.365010
chr22	844672	0.804511	3.365545
chr22	844692	0.850000	3.365562
chr22	844723	0.903226	3.365590
chr22	844801	0.897436	3.365660
chr22	846983	0.989918	3.367820
chr22	847183	1.605000	3.368141
chr22	847279	1.635417	3.368298
chr22	847355	1.644737	3.368423
chr22	847420	1.630769	3.368529
chr22	848617	1.609023	3.370455
chr22	848897	4.639286	3.371754
chr22	849169	4.665441	3.373023
chr22	849249	4.675000	3.373397
chr22	849253	4.750000	3.373416
chr22	849388	4.666667	3.374046
chr22	849435	4.659574	3.374265
chr22	849993	4.664875	3.376868
chr22	850420	4.660422	3.378858
chr22	850519	4.404040	3.379294
chr22	850583	2.890625	3.379479
chr22	851618	0.850242	3.380359
chr22	851769	0.774834	3.380476
chr22	851791	0.681818	3.380491
chr22	852847	0.626894	3.381153
chr22	853435	0.624150	3.381520
chr22	853502	0.656716	3.381564
chr22	854134	0.675633	3.381991
chr22	854251	2.017094	3.382227
chr22	854681	6.495349	3.385020
chr22	854754	5.534247	3.385424
chr22	854807	2.886792	3.385577
chr22	855339	0.866541	3.386038
chr22	856837	0.865154	3.387334
chr22	857132	0.864407	3.387589
chr22	857271	0.863309	3.387709
chr22	857377	0.867925	3.387801
chr22	858325	0.862869	3.388619
chr22	858841	0.864341	3.389065
chr22	859147	0.862745	3.389329
chr22	859467	0.940625	3.389630
chr22	859606	1.266187	3.389806
chr22	860802	1.479933	3.391576
chr22	861639	1.541219	3.392866
chr22	862823	1.540541	3.394690
chr22	863508	1.564964	3.395762
chr22	863706	1.575758	3.396074
chr22	864512	1.589330	3.397355
chr22	864640	2.234375	3.397641
chr22	864660	3.250000	3.397706
chr22	864997	4.133531	3.399099
chr22	865054	4.333333	3.399346
chr22	865107	7.264151	3.399731
chr22	865366	7.281853	3.401617
chr22	865537	7.385965	3.402880
chr22	866230	7.388167	3.408000
chr22	866350	6.850000	3.408822
chr22	866365	4.466667	3.408889
chr22	866742	2.225464	3.409728
chr22	866943	1.995025	3.410129
chr22	870556	1.899253	3.416991
chr22	871157	1.470882	3.417875
chr22	871236	1.544304	3.417997
chr22	871830	1.560606	3.418924
chr22	872123	1.897611	3.419480
chr22	872175	1.980769	3.419583
chr22	872466	2.048110	3.420179
chr22	872509	2.046512	3.420267
chr22	872602	2.096774	3.420462
chr22	872751	2.100671	3.420775
chr22	873277	2.096958	3.421878
chr22	873600	2.052632	3.422541
chr22	873749	2.053691	3.422847
chr22	875159	1.638298	3.425157
chr22	875368	1.636364	3.425499
chr22	875913	1.625688	3.426385
chr22	876243	1.627273	3.426922
chr22	876578	1.641791	3.427472
chr22	876702	1.685484	3.427681
chr22	877205	1.725646	3.428549
chr22	879853	5.759063	3.443799
chr22	880964	10.938794	3.455952
chr22	881703	1.920162	3.457371
chr22	882598	1.917318	3.459087
chr22	882803	1.917073	3.459480
chr22	882838	1.914286	3.459547
chr22	883000	1.919753	3.459858
chr22	883034	1.941176	3.459924
chr22	883156	1.926230	3.460159
chr22	883382	1.938053	3.460597
chr22	883514	1.939394	3.460853
chr22	883644	2.192308	3.461138
chr22	884070	2.558685	3.462228
chr22	884132	2.032258	3.462354
chr22	884841	1.473907	3.463399
chr22	886002	1.453919	3.465087
chr22	886050	2.187500	3.465192
chr22	886379	2.863222	3.466134
chr22	886546	3.000000	3.466635
chr22	886853	3.120521	3.467593
chr22	886856	3.000000	3.467602
chr22	886911	3.127273	3.467774
chr22	887040	3.124031	3.468177
chr22	887455	3.134940	3.469478
chr22	887521	3.151515	3.469686
chr22	887675	3.188312	3.470177
chr22	887800	7.656000	3.471134
chr22	888523	24.225450	3.488649
chr22	889317	66.612091	3.541539
chr22	889349	66.625000	3.543671
chr22	889722	66.611260	3.568517
chr22	889869	66.612245	3.578309
chr22	890278	66.611247	3.605553
chr22	890349	66.619718	3.610283
chr22	891062	66.611501	3.657777
chr22	891510	66.611607	3.687619
chr22	892438	66.612069	3.749435
chr22	892948	66.611765	3.783407
chr22	893981	66.611810	3.852217
chr22	894125	66.611111	3.861809
chr22	894722	66.611390	3.901576
chr22	894881	66.616352	3.912168
chr22	894951	66.614286	3.916831
chr22	894967	66.562500	3.917896
chr22	895038	66.619718	3.922626
chr22	895169	66.610687	3.931352
chr22	895325	66.608974	3.941743
chr22	895457	66.613636	3.950536
chr22	895492	64.942857	3.952809
chr22	895531	64.923077	3.955341
chr22	896012	48.209979	3.978530
chr22	896299	3.268293	3.979468
chr22	897614	3.261597	3.983757
chr22	898218	3.337748	3.985773
chr22	898271	3.433962	3.985955
chr22	898549	3.528777	3.986936
chr22	899379	10.219277	3.995418
chr22	900273	17.242729	4.010833
chr22	900416	18.104895	4.013422
chr22	900756	19.182353	4.019944
chr22	900831	31.680000	4.022320
chr22	900935	31.951923	4.025643
chr22	901676	32.033738	4.049380
chr22	901882	32.033981	4.055979
chr22	902002	32.033333	4.059823
chr22	902060	32.034483	4.061681
chr22	904625	32.032749	4.143845
chr22	904668	17.697674	4.144606
chr22	905154	17.413580	4.153069
chr22	905448	10.251701	4.156083
chr22	905785	9.857567	4.159405
chr22	906235	9.855556	4.163840
chr22	906747	9.859375	4.168888
chr22	907045	9.859060	4.171826
chr22	907426	10.506562	4.175829
chr22	907655	10.973799	4.178342
chr22	908926	11.076318	4.192420
chr22	909450	11.166031	4.198271
chr22	909771	11.311526	4.201902
chr22	909863	11.326087	4.202944
chr22	910234	11.331536	4.207148
chr22	910266	8.875000	4.207432
chr22	910344	1.538462	4.207552
chr22	910743	1.055138	4.207973
chr22	910892	1.040268	4.208128
chr22	911405	1.042885	4.208663
chr22	912626	1.049959	4.209945
chr22	912665	1.051282	4.209986
chr22	912699	1.058824	4.210022
chr22	912867	1.059524	4.210200
chr22	913035	1.065476	4.210379
chr22	914407	1.068513	4.211845
chr22	914420	0.923077	4.211857
chr22	914913	0.766734	4.212235
chr22	915259	0.742775	4.212492
chr22	915863	0.746689	4.212943
chr22	916393	0.747170	4.213339
chr22	916967	0.750871	4.213770
chr22	917795	0.752415	4.214393
chr22	918584	0.751584	4.214986
chr22	919023	0.838269	4.215354
chr22	919075	1.346154	4.215424
chr22	919094	1.315789	4.215449
chr22	919903	1.918418	4.217001
chr22	920245	1.967836	4.217674
chr22	920752	1.962525	4.218669
chr22	920850	1.969388	4.218862
chr22	920953	1.961165	4.219064
chr22	921331	1.962963	4.219806
chr22	921741	1.965854	4.220612
chr22	921971	1.965217	4.221064
chr22	922670	1.977110	4.222446
chr22	923206	2.024254	4.223531
chr22	925265	6.598349	4.237117
chr22	926325	19.879245	4.258189
chr22	926397	20.111111	4.259637
chr22	926585	20.117021	4.263419
chr22	926732	20.115646	4.266376
chr22	926945	20.112676	4.270660
chr22	927148	20.108374	4.274742
chr22	927457	20.055016	4.280939
chr22	927542	8.870588	4.281693
chr22	927845	5.933993	4.283491
chr22	927861	6.000000	4.283587
chr22	928228	6.002725	4.285790
chr22	928267	5.769231	4.286015
chr22	928425	5.512658	4.286886
chr22	929504	2.924004	4.290041
chr22	930480	15.130123	4.304808
chr22	930560	15.137500	4.306019
chr22	931170	15.145902	4.315258
chr22	931743	15.148342	4.323938
chr22	932513	15.037662	4.335517
chr22	932618	15.123810	4.337105
chr22	933015	15.100756	4.343100
chr22	933034	15.052632	4.343386
chr22	933185	15.019868	4.345654
chr22	933552	15.002725	4.351160
chr22	933758	15.072816	4.354265
chr22	933929	15.111111	4.356849
chr22	934313	15.156250	4.362669
chr22	934377	15.187500	4.363641
chr22	934500	15.227642	4.365514
chr22	934617	15.222222	4.367295
chr22	934948	15.232628	4.372337
chr22	935433	15.232990	4.379725
chr22	935693	15.226923	4.383684
chr22	936079	15.191710	4.389548
chr22	936460	13.944882	4.394861
chr22	936463	14.000000	4.394903
chr22	936945	11.356846	4.400377
chr22	937267	9.937888	4.403577
chr22	938004	9.937585	4.410901
chr22	938860	9.866822	4.419347
chr22	938943	9.819277	4.420162
chr22	939161	8.908257	4.422104
chr22	939166	7.800000	4.422143
chr22	939523	7.778711	4.424920
chr22	939596	7.780822	4.425488
chr22	939600	7.750000	4.425519
chr22	939958	7.773743	4.428302
chr22	940206	7.778226	4.430231
chr22	940212	7.833333	4.430278
chr22	940514	7.814570	4.432638
chr22	941312	7.784461	4.438850
chr22	941395	7.614458	4.439482
chr22	941419	7.625000	4.439665
chr22	941646	7.462555	4.441359
chr22	941665	7.421053	4.441500
chr22	942098	7.369515	4.444691
chr22	942326	5.925439	4.446042
chr22	942432	5.924528	4.446670
chr22	942670	3.373950	4.447473
chr22	942783	2.442478	4.447749
chr22	943058	2.203636	4.448355
chr22	943382	2.141975	4.449049
chr22	943461	2.139241	4.449218
chr22	943526	2.123077	4.449356
chr22	943579	2.132075	4.449469
chr22	943723	2.097222	4.449771
chr22	943812	1.842697	4.449935
chr22	943907	1.378947	4.450066
chr22	944115	1.163462	4.450308
chr22	944997	1.043084	4.451228
chr22	945114	1.094017	4.451356
chr22	946337	1.090760	4.452690
chr22	946462	1.576000	4.452887
chr22	946498	1.916667	4.452956
chr22	946766	2.324627	4.453579
chr22	946803	1.756757	4.453644
chr22	947054	1.386454	4.453992
chr22	947150	1.125000	4.454100
chr22	947909	0.888011	4.454774
chr22	948280	0.849057	4.455089
chr22	949338	0.824197	4.455961
chr22	950734	0.823782	4.457111
chr22	951819	0.832258	4.458014
chr22	952151	0.870482	4.458303
chr22	952218	0.880597	4.458362
chr22	953050	0.921875	4.459129
chr22	953150	0.990000	4.459228
chr22	953463	1.060703	4.459560
chr22	953520	1.122807	4.459624
chr22	953602	1.195122	4.459722
chr22	954364	1.275591	4.460694
chr22	954753	1.352185	4.461220
chr22	954876	1.325203	4.461383
chr22	955412	1.302239	4.462081
chr22	956336	1.280303	4.463264
chr22	956566	1.430435	4.463593
chr22	956685	1.789916	4.463806
chr22	957880	2.444351	4.466727
chr22	958786	2.440397	4.468938
chr22	959204	2.306220	4.469902
chr22	959339	2.296296	4.470212
chr22	959394	2.290909	4.470338
chr22	959816	2.279621	4.471300
chr22	961220	2.286325	4.474510
chr22	961502	2.287234	4.475155
chr22	961527	2.280000	4.475212
chr22	961751	2.285714	4.475724
chr22	961781	2.233333	4.475791
chr22	961850	2.115942	4.475937
chr22	962416	1.250883	4.476645
chr22	963458	1.212092	4.477908
chr22	964160	1.219373	4.478764
chr22	964496	1.235119	4.479179
chr22	964652	1.153846	4.479359
chr22	965370	1.069638	4.480127
chr22	965379	1.111111	4.480137
chr22	965445	1.060606	4.480207
chr22	965980	1.069159	4.480779
chr22	966102	1.049180	4.480907
chr22	966215	1.044248	4.481025
chr22	966504	1.096886	4.481342
chr22	967130	1.102236	4.482032
chr22	967634	1.067460	4.482570
chr22	967848	1.070093	4.482799
chr22	967957	1.321101	4.482943
chr22	968892	1.648128	4.484484
chr22	970060	1.559932	4.486306
chr22	970563	1.781312	4.487202
chr22	971064	4.622754	4.489518
chr22	971763	6.108727	4.493788
chr22	971962	6.115578	4.495005
chr22	972129	6.149701	4.496032
chr22	973175	6.166348	4.502482
chr22	973669	4.516194	4.504713
chr22	973702	4.363636	4.504857
chr22	974126	4.042453	4.506571
chr22	974438	2.685897	4.507409
chr22	974598	2.262500	4.507771
chr22	975877	2.190774	4.510573
chr22	976103	2.150442	4.511059
chr22	976128	2.160000	4.511113
chr22	976269	1.893617	4.511380
chr22	976619	1.620000	4.511947
chr22	977164	1.436697	4.512730
chr22	977749	1.381197	4.513538
chr22	978004	1.337255	4.513879
chr22	979171	1.309340	4.515407
chr22	979720	1.315118	4.516129
chr22	981118	1.640916	4.518423
chr22	981418	1.676667	4.518926
chr22	981568	1.680000	4.519178
chr22	981637	2.594203	4.519357
chr22	981674	2.864865	4.519463
chr22	983957	2.984669	4.526277
chr22	984766	47.510507	4.564713
chr22	985530	47.553665	4.601044
chr22	985712	47.565934	4.609701
chr22	986114	47.537313	4.628811
chr22	992713	6.110471	4.669134
chr22	995025	6.113754	4.683269
chr22	995281	6.117188	4.684835
chr22	995832	6.114338	4.688204
chr22	996069	6.130802	4.689657
chr22	996142	6.150685	4.690106
chr22	996293	6.158940	4.691036
chr22	996341	4.812500	4.691267
chr22	998167	4.347207	4.699205
chr22	998312	4.344828	4.699835
chr22	998383	3.563380	4.700088
chr22	998566	1.081967	4.700286
chr22	998589	1.043478	4.700310
chr22	998813	1.080357	4.700552
chr22	998957	1.076389	4.700707
chr22	998996	1.076923	4.700749
chr22	999048	1.076923	4.700805
chr22	999143	1.084211	4.700908
chr22	999231	1.068182	4.701002
chr22	999572	1.082111	4.701371
chr22	999752	1.077778	4.701565
chr22	999784	1.093750	4.701600
chr22	1000072	1.083333	4.701912
chr22	1000152	1.087500	4.701999
chr22	1000179	2.148148	4.702057
chr22	1000303	7.459677	4.702982
chr22	1000838	2.637383	4.704393
chr22	1001135	2.525253	4.705143
chr22	1001760	1.590400	4.706137
chr22	1001788	1.428571	4.706177
chr22	1001987	1.311558	4.706438
chr22	1002255	1.287313	4.706783
chr22	1002656	1.284289	4.707298
chr22	1003002	0.817919	4.707581
chr22	1004630	0.506143	4.708405
chr22	1005873	0.506034	4.709034
chr22	1006211	0.816568	4.709310
chr22	1006295	1.000000	4.709394
chr22	1008495	1.209545	4.712055
chr22	1009232	1.204885	4.712943
chr22	1009420	1.212766	4.713171
chr22	1009679	1.293436	4.713506
chr22	1009788	1.330275	4.713651
chr22	1009896	1.398148	4.713802
chr22	1010089	1.409326	4.714074
chr22	1010326	1.447257	4.714417
chr22	1011064	2.521680	4.716278
chr22	1011174	2.481818	4.716551
chr22	1011268	2.436170	4.716780
chr22	1012026	0.997361	4.717536
chr22	1012798	0.997409	4.718306
chr22	1014355	0.994220	4.719854
chr22	1014974	0.993538	4.720469
chr22	1015414	0.990909	4.720905
chr22	1016392	0.991820	4.721875
chr22	1016978	0.998294	4.722460
chr22	1016990	2.000000	4.722484
chr22	1017193	2.901478	4.723073
chr22	1017205	3.083333	4.723110
chr22	1017232	3.185185	4.723196
chr22	1017517	3.319298	4.724142
chr22	1017661	3.131944	4.724593
chr22	1018057	3.113636	4.725826
chr22	1018317	3.107692	4.726634
chr22	1018350	2.696970	4.726723
chr22	1018485	2.014815	4.726995
chr22	1018717	2.008621	4.727461
chr22	1019132	1.932530	4.728263
chr22	1019321	1.931217	4.728628
chr22	1020318	1.911735	4.730534
chr22	1020433	2.956522	4.730874
chr22	1021020	15.083475	4.739728
chr22	1021241	16.348416	4.743341
chr22	1022483	20.834944	4.769218
chr22	1022712	20.820961	4.773986
chr22	1022779	20.835821	4.775382
chr22	1024505	37.717265	4.840482
chr22	1024605	37.720000	4.844254
chr22	1024652	37.723404	4.846027
chr22	1024731	37.708861	4.849006
chr22	1024925	37.716495	4.856323
chr22	1025258	37.717718	4.868883
chr22	1027161	0.982659	4.870753
chr22	1028346	0.954430	4.871884
chr22	1028709	0.953168	4.872230
chr22	1028824	0.956522	4.872340
chr22	1029686	0.952436	4.873161
chr22	1030235	1.007286	4.873714
chr22	1030416	1.337017	4.873956
chr22	1031043	1.883573	4.875137
chr22	1031449	2.285714	4.876065
chr22	1031522	6.246575	4.876521
chr22	1031886	9.087912	4.879829
chr22	1032665	9.549422	4.887268
chr22	1034827	9.549029	4.907913
chr22	1034997	2.464706	4.908332
chr22	1036604	2.451151	4.912271
chr22	1037775	2.449189	4.915139
chr22	1038336	2.450980	4.916514
chr22	1038912	2.883681	4.918175
chr22	1039283	9.099730	4.921551
chr22	1039291	9.125000	4.921624
chr22	1039317	9.153846	4.921862
chr22	1039336	9.105263	4.922035
